appointmentId,inspectionStartTime,year,month,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission
aj_19658,2019-03-15 16:50:40,2004,10,0,1,0,0,0,0,0,0,1,0,0,Petrol,0.1018981018981019,3.5
aj_19659,2019-02-23 12:06:55,2005,1,1,1,0,1,0,1,0,0,1,0,1,Petrol,0.03867403867403867,4.0
aj_19660,2019-02-21 17:00:01,2001,1,0,1,1,1,1,1,1,1,1,1,1,Petrol,0.07042407042407042,1.0
aj_19661,2019-03-01 12:33:52,2009,6,1,1,0,0,0,1,0,0,0,0,1,Petrol,0.04634404634404635,3.0
aj_19662,2019-02-08 11:42:41,2009,10,0,1,0,0,0,0,0,1,1,0,1,Diesel,0.1046991046991047,3.5
aj_19663,2019-01-27 19:44:51,2007,12,1,0,1,0,0,0,0,1,1,0,1,Petrol + CNG,0.08161808161808162,4.0
aj_19664,2019-01-12 15:26:58,2011,9,1,1,0,1,0,0,1,1,1,0,0,Petrol,0.01281101281101281,3.5
aj_19665,2019-01-20 11:20:19,2011,2,1,1,0,0,1,0,0,1,1,0,1,Petrol,0.07185107185107185,4.0
aj_19666,2019-01-09 16:27:46,2008,6,0,1,0,1,0,0,0,1,1,0,1,Petrol,0.062335062335062336,4.0
aj_19667,2019-01-14 16:07:45,2011,11,0,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.17004817004817005,4.0
aj_19668,2019-01-21 17:30:14,2013,1,1,1,0,1,0,1,0,0,1,1,1,Diesel,0.06265206265206265,3.0
aj_19669,2019-04-11 12:06:24,2008,1,0,1,0,1,1,1,0,1,1,1,1,Petrol,0.06044006044006044,4.0
aj_19670,2019-04-08 13:02:56,2007,6,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.027674027674027674,4.0
aj_19671,2019-01-19 17:28:39,2009,1,0,1,0,0,1,0,0,0,0,0,1,Petrol,0.07241307241307242,3.0
aj_19672,2019-02-12 13:47:55,2012,9,0,1,0,0,0,0,0,1,1,1,1,Diesel,0.06562506562506562,3.5
aj_19673,2019-02-10 13:35:18,2016,9,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.07122607122607122,4.0
aj_19674,2019-01-31 13:14:03,2012,11,0,1,0,0,0,0,0,1,1,0,0,Diesel,0.08793708793708793,4.0
aj_19675,2019-01-31 13:34:20,2013,10,1,1,1,1,1,0,1,1,1,0,1,Diesel,0.042793042793042795,4.5
aj_19676,2019-03-09 12:08:20,2005,8,1,1,1,1,1,1,1,1,1,0,0,Petrol + CNG,0.12023212023212024,1.0
aj_19677,2019-02-09 14:03:40,2014,2,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.05791105791105791,3.5
aj_19678,2019-03-27 12:17:27,2013,11,1,1,1,0,0,0,0,0,1,0,1,Petrol + CNG,0.044227044227044224,3.5
aj_19679,2019-03-28 11:32:41,2009,11,1,0,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.0852960852960853,3.5
aj_19680,2019-04-03 10:09:50,2015,3,1,1,0,0,0,1,0,0,1,1,1,Petrol + CNG,0.03806503806503807,4.0
aj_19681,2019-03-24 10:35:20,2012,8,1,1,1,0,0,0,0,1,1,0,1,Petrol + CNG,0.133019133019133,4.0
aj_19682,2019-03-14 13:39:27,2010,11,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.04016604016604017,4.0
aj_19683,2019-03-16 12:25:11,2011,1,1,1,1,1,0,1,0,1,1,0,1,Diesel,0.2778032778032778,3.5
aj_19684,2019-03-24 17:04:06,2017,3,1,1,1,1,1,1,0,1,1,0,1,Diesel,0.010766010766010766,4.0
aj_19685,2019-03-03 11:52:59,2005,1,1,1,0,0,1,1,0,1,1,0,0,Petrol + CNG,0.11552411552411553,3.5
aj_19686,2019-03-02 12:53:56,2009,10,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.04826104826104826,3.5
aj_19687,2019-03-05 11:46:02,2007,11,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.052276052276052275,4.0
aj_19688,2019-03-08 10:33:44,2005,4,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.0643970643970644,3.5
aj_19689,2019-03-08 11:10:25,2017,10,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.01028001028001028,5.0
aj_19690,2019-03-06 11:56:04,2016,6,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.028344028344028344,5.0
aj_19691,2019-03-01 12:25:46,2008,7,0,1,0,1,0,1,0,0,1,0,0,Petrol,0.10414510414510414,3.5
aj_19692,2019-03-16 13:39:35,2007,8,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.07431207431207432,3.5
aj_19693,2019-01-28 10:53:02,2012,5,1,1,0,1,1,0,1,1,1,1,1,Diesel,0.046482046482046485,4.0
aj_19694,2019-02-18 14:57:52,2003,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.06771706771706772,1.0
aj_19695,2019-01-16 11:21:37,2009,1,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.08597308597308598,4.0
aj_19696,2019-01-06 18:20:41,2016,6,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.013045013045013045,4.0
aj_19697,2019-02-17 14:44:44,2015,1,1,1,1,0,1,1,1,1,1,1,1,Petrol + CNG,0.09056609056609057,4.5
aj_19698,2019-01-17 15:59:40,2016,5,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.020286020286020286,5.0
aj_19699,2019-02-04 12:07:47,2004,12,1,1,0,1,1,0,0,1,1,0,1,Petrol + CNG,0.10605410605410605,3.5
aj_19700,2019-04-02 12:39:34,2015,5,0,1,1,1,1,0,1,1,1,1,1,Petrol,0.008666008666008666,4.0
aj_19701,2019-04-06 11:59:15,2014,11,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.05358605358605359,4.0
aj_19702,2019-04-07 12:40:26,2018,3,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.002178002178002178,5.0
aj_19703,2019-04-12 12:18:59,2016,6,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.027779027779027778,5.0
aj_19704,2019-01-02 11:19:56,2009,1,1,1,0,1,0,1,0,0,1,1,1,Petrol,0.04216404216404216,3.0
aj_19705,2019-01-11 15:18:22,2006,12,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.1678091678091678,3.5
aj_19706,2019-02-15 14:33:26,2009,10,1,1,0,0,1,1,0,0,1,0,0,Diesel,0.0816030816030816,3.5
aj_19707,2019-02-05 12:16:21,2005,11,1,1,0,1,0,0,1,1,1,1,0,Petrol,0.07054807054807055,4.0
aj_19708,2019-02-17 17:05:44,2009,2,1,1,0,1,0,1,0,0,1,0,1,Diesel,0.06428506428506428,3.5
aj_19709,2019-02-10 11:53:23,2011,5,1,1,0,1,0,0,0,1,1,1,1,Diesel,0.11704911704911705,3.5
aj_19710,2019-02-17 12:00:43,2011,5,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.08262508262508263,3.5
aj_19711,2019-02-12 16:14:56,2016,2,0,1,0,1,1,0,1,1,1,1,1,Petrol + CNG,0.05610805610805611,4.0
aj_19712,2019-03-26 17:02:31,2011,8,0,1,1,0,1,0,0,1,1,1,1,Petrol + CNG,0.3079013079013079,3.5
aj_19713,2019-03-24 14:47:18,2012,5,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.051252051252051255,4.0
aj_19714,2019-03-30 15:16:26,2010,2,1,1,0,1,0,1,0,1,1,0,1,Petrol,0.046574046574046575,3.5
aj_19715,2019-03-20 16:32:22,2018,5,1,1,0,1,0,0,0,1,1,1,1,Petrol,0.010262010262010263,3.0
aj_19716,2019-03-16 15:27:11,2008,8,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.11582711582711583,4.5
aj_19717,2019-03-10 13:24:57,2011,5,1,1,0,0,0,1,0,0,1,0,0,Diesel,0.24152124152124152,3.0
aj_19718,2019-03-06 17:17:40,2015,7,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.022295022295022296,5.0
aj_19719,2019-01-18 15:56:28,2009,10,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.12283212283212283,3.0
aj_19720,2019-01-14 13:29:13,2013,10,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.018808018808018807,4.0
aj_19721,2019-01-29 11:45:39,2014,2,1,1,0,1,1,0,0,0,1,0,1,Diesel,0.07294807294807294,3.0
aj_19722,2019-01-27 20:09:00,2004,2,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.06136006136006136,1.0
aj_19723,2019-04-10 15:00:19,2012,9,1,1,0,0,1,1,0,1,1,0,0,Diesel,0.23223523223523224,3.5
aj_19724,2019-03-31 13:31:22,2016,12,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.002238002238002238,5.0
aj_19725,2019-04-14 12:43:38,2008,12,1,1,0,0,0,0,0,0,1,0,0,Petrol + CNG,0.0958880958880959,3.5
aj_19726,2019-04-01 11:21:28,2012,1,1,1,0,0,0,1,0,0,1,0,1,Petrol + CNG,0.06504406504406504,3.0
aj_19727,2019-01-02 10:54:08,2005,8,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.046823046823046825,3.0
aj_19728,2019-02-10 12:11:15,2016,5,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.011353011353011352,4.0
aj_19729,2019-03-11 15:01:38,2009,5,1,1,1,1,1,1,1,1,1,0,1,Diesel,0.050457050457050456,1.0
aj_19730,2019-02-02 10:40:26,2016,9,1,1,0,0,1,1,0,1,1,1,1,Petrol + CNG,0.0760930760930761,3.5
aj_19731,2019-02-10 16:34:01,2011,8,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.12113512113512113,3.0
aj_19732,2019-02-16 13:17:37,2010,5,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.09766109766109766,4.0
aj_19733,2019-02-19 13:28:33,2009,7,1,1,0,0,0,0,0,0,1,0,0,Diesel,0.08016708016708017,3.0
aj_19734,2019-03-29 16:17:54,2010,2,1,1,0,1,0,0,0,1,1,1,1,Diesel,0.07502107502107502,3.0
aj_19735,2019-03-19 15:10:43,2005,3,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.10794410794410794,4.0
aj_19736,2019-04-14 16:36:11,2016,1,0,1,0,1,0,0,1,1,0,1,1,Petrol,0.011608011608011608,3.5
aj_19737,2019-03-26 12:02:17,2012,9,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.10217310217310217,4.0
aj_19738,2019-03-27 15:05:52,2012,9,1,1,1,1,1,1,0,1,1,1,0,Diesel,0.18334518334518335,4.0
aj_19739,2019-03-18 18:15:43,2017,3,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.08073508073508073,4.0
aj_19740,2019-03-03 11:51:04,2004,1,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.0952060952060952,4.0
aj_19741,2019-03-27 14:27:48,2005,1,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.11312911312911313,4.0
aj_19742,2019-03-03 10:40:43,2007,11,1,1,0,1,0,1,0,0,1,0,1,Petrol + CNG,0.0557000557000557,3.5
aj_19743,2019-02-28 14:04:04,2011,10,1,1,0,1,0,0,0,1,1,0,1,Petrol,0.05916405916405917,3.5
aj_19744,2019-01-28 15:17:11,2011,2,1,1,1,1,1,1,1,1,1,0,0,Petrol,0.04366004366004366,3.5
aj_19745,2019-01-16 16:36:24,2017,7,1,1,1,1,1,0,1,0,1,1,1,Petrol,0.013633013633013632,4.5
aj_19746,2019-01-20 10:03:11,2006,4,1,1,1,1,0,1,1,0,0,0,0,Petrol,0.14377014377014377,4.0
aj_19747,2019-01-29 17:06:25,2012,6,0,1,0,0,0,1,1,1,1,0,0,Petrol + CNG,0.06568706568706568,4.0
aj_19748,2019-01-23 14:09:58,2002,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.0153000153000153,1.0
aj_19749,2019-02-01 12:11:53,2012,3,1,1,1,1,0,1,0,1,1,1,1,Petrol + CNG,0.075992075992076,4.5
aj_19750,2019-04-15 11:55:11,2015,1,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.025314025314025313,4.5
aj_19751,2019-04-10 16:15:53,2010,7,1,1,0,1,0,1,0,0,1,0,1,Diesel,0.1249101249101249,3.0
aj_19752,2019-04-09 15:28:10,2013,12,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.04028004028004028,3.5
aj_19753,2019-04-08 15:30:33,2018,3,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.006345006345006345,5.0
aj_19754,2019-02-05 13:41:18,2013,3,1,1,0,0,1,0,0,1,1,0,1,Petrol + CNG,0.05560905560905561,3.5
aj_19755,2019-02-19 15:02:13,2017,1,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.02085002085002085,5.0
aj_19756,2019-02-15 14:56:34,2005,7,1,1,0,1,0,1,1,0,1,1,1,Petrol,0.1275971275971276,4.0
aj_19757,2019-02-16 13:38:23,2011,1,1,1,0,1,0,0,0,1,0,1,1,Petrol,0.028653028653028653,4.0
aj_19758,2019-02-11 12:57:12,2012,7,1,1,1,0,1,1,0,1,1,0,1,Diesel,0.08941108941108941,3.5
aj_19759,2019-03-26 16:34:32,2011,8,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.06563706563706563,4.0
aj_19760,2019-03-17 15:16:12,2012,1,1,1,1,1,1,0,1,1,1,0,1,Petrol,0.07774707774707774,4.5
aj_19761,2019-03-30 19:39:41,2014,2,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.12254112254112254,3.5
aj_19762,2019-03-13 17:04:13,2008,5,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.08373108373108373,3.5
aj_19763,2019-03-30 11:26:43,2009,5,1,1,0,0,0,0,0,0,1,0,0,Petrol,0.10181110181110181,3.0
aj_19764,2019-03-25 11:04:41,2009,2,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.10481610481610482,4.0
aj_19765,2019-03-07 14:44:11,2008,9,1,1,0,0,0,0,0,0,1,1,0,Petrol,0.06386106386106385,3.0
aj_19766,2019-02-24 16:28:05,2017,4,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.05746205746205746,4.0
aj_19767,2019-03-11 16:06:40,2014,8,1,1,1,0,0,1,0,1,1,0,0,Petrol + CNG,0.0670950670950671,3.5
aj_19768,2019-02-26 12:32:05,2016,10,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.05146705146705147,3.5
aj_19769,2019-03-08 11:00:08,2005,6,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.1285881285881286,1.0
aj_19770,2019-03-05 11:29:14,2007,5,1,1,1,0,1,1,0,1,1,1,1,Petrol + CNG,0.05976205976205976,3.5
aj_19771,2019-03-12 10:30:04,2007,9,1,1,1,0,1,0,0,1,1,0,1,Petrol + CNG,0.17033717033717033,3.5
aj_19772,2019-01-25 12:12:26,2010,1,1,1,0,1,0,1,0,0,1,0,0,Diesel,0.07825207825207825,3.0
aj_19773,2019-01-20 19:03:19,2012,9,1,1,1,1,1,1,1,1,1,0,1,Petrol,0.049095049095049095,3.5
aj_19774,2019-04-11 12:26:05,2013,2,1,1,1,1,1,0,0,1,1,1,1,Petrol,0.08885408885408885,4.0
aj_19775,2019-04-08 10:34:17,2010,2,1,1,0,0,1,1,0,1,1,0,1,Petrol + CNG,0.07828707828707829,3.5
aj_19776,2019-04-14 12:03:47,2010,9,1,1,0,0,0,0,0,1,1,0,0,Petrol,0.10819010819010819,4.0
aj_19777,2019-04-08 16:41:58,2005,11,1,1,0,0,1,0,0,1,1,0,1,Petrol,0.08257108257108257,3.5
aj_19778,2019-04-13 16:35:00,2005,1,1,1,0,0,1,1,0,0,1,0,1,Petrol + CNG,0.09498809498809499,3.5
aj_19779,2019-01-20 15:34:47,2015,7,1,1,0,1,1,0,0,1,1,1,0,Diesel,0.04827204827204827,3.5
aj_19780,2019-01-15 12:48:04,2011,10,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.07422407422407422,5.0
aj_19781,2019-01-04 13:37:12,2012,3,1,1,1,1,1,0,0,0,1,1,1,Diesel,0.06726006726006727,3.5
aj_19782,2019-01-08 16:21:54,2009,10,1,1,0,0,1,0,0,1,1,0,1,Petrol + CNG,0.06755206755206755,4.0
aj_19783,2019-02-03 15:45:56,2009,1,1,1,0,1,0,1,0,1,1,0,0,Petrol,0.02953002953002953,4.0
aj_19784,2019-02-03 13:36:11,2012,3,1,1,0,1,1,0,0,1,1,0,0,Diesel,0.14825514825514827,4.0
aj_19785,2019-03-25 16:32:14,2010,6,1,1,1,0,0,1,1,1,1,1,1,Petrol,0.0801040801040801,4.0
aj_19786,2019-03-30 15:54:03,2009,10,1,1,1,1,1,0,0,1,1,0,1,Petrol,0.0770930770930771,3.5
aj_19787,2019-03-16 13:42:54,2007,2,1,1,0,0,1,1,0,1,1,1,1,Petrol,0.07029307029307029,3.5
aj_19788,2019-03-18 17:42:01,2013,3,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.04159304159304159,4.0
aj_19789,2019-02-26 16:56:47,2012,1,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.08937708937708938,3.0
aj_19790,2019-03-09 19:20:10,2009,10,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.08558308558308558,3.0
aj_19791,2019-03-02 15:02:25,2005,7,1,1,0,1,0,0,0,1,1,0,1,Petrol,0.13025013025013024,3.0
aj_19792,2019-02-24 13:50:27,2013,1,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.09148709148709148,3.5
aj_19793,2019-03-14 11:12:38,2012,1,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.026727026727026728,4.0
aj_19794,2019-03-05 14:02:08,2005,4,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.06391906391906392,3.5
aj_19795,2019-02-24 13:04:29,2017,10,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.009886009886009886,5.0
aj_19796,2019-01-16 15:19:22,2010,8,1,1,0,1,0,1,0,0,1,0,1,Petrol,0.05253205253205253,3.5
aj_19797,2019-01-13 16:36:27,2004,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.17812417812417813,1.0
aj_19798,2019-01-18 11:45:29,2012,5,0,1,0,1,1,1,0,0,1,0,1,Diesel,0.09739609739609739,4.0
aj_19799,2019-01-19 13:00:55,2009,7,1,1,0,0,0,0,0,1,1,1,1,Diesel,0.11825011825011825,3.0
aj_19800,2019-02-01 13:05:29,2018,2,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.03773603773603774,4.5
aj_19801,2019-01-14 13:21:45,2004,11,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.17043717043717044,3.5
aj_19802,2019-01-25 12:47:30,2014,7,1,1,1,0,1,1,0,1,1,0,1,Petrol + CNG,0.059122059122059124,3.0
aj_19803,2019-04-03 13:42:07,2016,4,1,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.07565607565607566,4.0
aj_19804,2019-01-02 13:46:47,2012,1,1,1,0,1,1,1,0,0,1,0,1,Diesel,0.07335807335807336,3.5
aj_19805,2019-01-07 16:01:39,2012,5,1,1,0,1,0,0,0,1,1,0,0,Diesel,0.09906909906909907,3.5
aj_19806,2019-01-02 11:47:28,2014,7,1,1,1,1,1,0,0,1,1,0,1,Petrol + CNG,0.11252511252511252,3.5
aj_19807,2019-02-18 15:38:41,2013,7,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.04217104217104217,4.5
aj_19808,2019-02-09 17:10:19,2015,8,1,1,0,1,1,1,0,1,1,1,0,Diesel,0.054044054044054046,4.0
aj_19809,2019-02-01 16:41:18,2011,9,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.08395108395108396,4.0
aj_19810,2019-02-11 14:35:49,2011,8,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.1484951484951485,4.0
aj_19811,2019-02-18 10:40:19,2004,1,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.07811407811407811,1.0
aj_19812,2019-02-03 16:02:08,2005,3,1,0,0,0,1,0,0,1,0,0,1,Petrol + CNG,0.09778409778409779,2.0
aj_19813,2019-02-23 16:20:03,2015,6,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.062175062175062176,3.5
aj_19814,2019-02-05 16:57:30,2010,1,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.026954026954026954,4.5
aj_19815,2019-03-28 13:36:56,2009,6,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.06678906678906679,4.0
aj_19816,2019-04-03 19:01:46,2009,7,1,1,0,0,0,1,0,1,1,0,0,Petrol,0.0996060996060996,3.5
aj_19817,2019-03-31 16:13:33,2011,7,1,1,0,0,1,1,0,1,1,0,1,Petrol + CNG,0.05902005902005902,4.0
aj_19818,2019-03-15 18:05:55,2007,1,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.09155109155109155,3.5
aj_19819,2019-02-26 14:19:22,2003,1,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.1157001157001157,1.0
aj_19820,2019-03-06 15:30:02,2016,2,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.10368110368110368,3.5
aj_19821,2019-03-02 17:25:00,2005,3,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.028437028437028437,3.5
aj_19822,2019-03-09 11:43:47,2011,6,1,1,1,1,0,1,0,1,1,1,1,Petrol,0.08503208503208504,4.5
aj_19823,2019-03-08 09:31:27,2004,11,1,1,1,1,1,0,0,0,1,0,1,Petrol,0.07852607852607853,3.5
aj_19824,2019-01-21 13:11:26,2006,1,1,1,0,0,0,1,0,1,1,1,1,Petrol + CNG,0.09584709584709585,4.0
aj_19825,2019-01-25 14:29:58,2014,11,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.055851055851055854,4.0
aj_19826,2019-01-17 17:31:33,2004,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.13983913983913984,1.0
aj_19827,2019-04-08 16:23:15,2017,3,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.006007006007006007,5.0
aj_19828,2019-04-14 12:57:37,2007,4,1,1,0,0,0,0,0,0,1,1,1,Petrol + CNG,0.0853020853020853,3.0
aj_19829,2019-04-12 14:53:03,2014,6,1,1,1,1,1,1,0,0,1,0,1,Diesel,0.05391405391405391,3.5
aj_19830,2019-04-09 13:24:29,2007,10,1,1,0,0,1,1,0,1,0,1,1,Petrol + CNG,0.10952310952310952,3.5
aj_19831,2019-04-03 15:44:42,2008,1,0,1,1,1,1,1,0,0,1,1,1,Petrol,0.04684304684304684,4.0
aj_19832,2019-01-05 13:46:35,2008,9,0,1,0,0,1,0,0,1,1,0,0,Petrol,0.10201210201210201,3.0
aj_19833,2019-02-12 17:20:34,2016,5,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.059001059001059,4.0
aj_19834,2019-02-10 15:38:19,1999,1,1,1,0,0,0,0,0,1,0,0,0,Petrol,0.02952902952902953,1.0
aj_19835,2019-02-23 15:39:40,2015,2,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.03225103225103225,4.0
aj_19836,2019-02-03 15:03:40,2010,7,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.0794070794070794,4.0
aj_19837,2019-02-27 15:26:00,2015,2,1,1,0,0,0,1,0,1,1,1,1,Diesel,0.043076043076043076,4.0
aj_19838,2019-02-16 19:40:28,2014,2,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.035322035322035324,3.5
aj_19839,2019-02-16 14:01:48,2010,4,1,1,0,0,1,1,1,1,1,0,0,Petrol,0.08309008309008309,3.5
aj_19840,2019-02-09 16:19:16,2012,6,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.017689017689017688,5.0
aj_19841,2019-02-03 16:04:47,2012,1,1,1,1,0,1,1,0,1,1,1,1,Diesel,0.0803890803890804,3.0
aj_19842,2019-03-27 12:35:16,2010,6,1,1,0,1,0,0,0,1,1,1,0,Petrol,0.14935714935714936,3.5
aj_19843,2019-03-03 15:26:14,2007,10,1,1,0,1,1,1,0,1,1,1,1,Petrol + CNG,0.07993407993407993,4.0
aj_19844,2019-03-08 13:24:53,2014,6,1,1,0,0,0,0,0,1,1,0,1,Diesel,0.04008204008204008,4.0
aj_19845,2019-03-16 15:08:29,2010,1,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.07791907791907791,4.0
aj_19846,2019-01-14 13:28:22,2004,12,1,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.09991609991609991,3.0
aj_19847,2019-01-29 16:38:12,2009,1,1,1,1,0,1,1,0,1,1,0,1,Petrol + CNG,0.10583510583510583,3.5
aj_19848,2019-04-12 16:39:03,2014,10,1,1,1,1,1,1,1,1,1,0,1,Petrol,0.038489038489038487,3.5
aj_19849,2019-04-05 10:15:18,2002,1,0,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.11815911815911816,1.0
aj_19850,2019-04-05 12:49:11,2013,6,0,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.0746000746000746,3.0
aj_19851,2019-01-10 13:30:49,2014,1,0,1,0,0,0,1,1,0,1,0,1,Diesel,0.08434008434008435,3.0
aj_19852,2019-01-06 12:46:27,2014,2,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.019804019804019805,4.0
aj_19853,2019-02-05 17:04:04,2008,11,0,1,0,0,1,0,0,1,1,0,0,Petrol + CNG,0.09374109374109374,3.0
aj_19854,2019-02-15 15:15:07,2008,8,1,1,0,0,0,1,0,1,1,1,1,Petrol,0.08452608452608452,4.5
aj_19855,2019-02-11 13:09:21,2013,8,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.06306206306206306,4.0
aj_19856,2019-02-01 15:39:39,2008,1,1,1,0,0,0,1,0,0,1,0,1,Petrol,0.07012707012707013,3.5
aj_19857,2019-03-28 14:38:22,2004,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.15041315041315043,1.0
aj_19858,2019-03-30 14:33:27,2008,8,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.05015605015605015,1.0
aj_19859,2019-02-24 15:57:52,2004,1,1,1,0,0,0,0,0,0,1,0,1,Petrol,0.04504004504004504,4.0
aj_19860,2019-02-27 15:04:41,2011,6,1,1,0,0,0,0,0,0,0,0,0,Petrol + CNG,0.07885907885907886,3.0
aj_19861,2019-02-27 12:34:40,2014,6,1,1,0,0,1,1,0,1,1,1,1,Diesel,0.06052706052706053,4.0
aj_19862,2019-02-22 13:18:24,2006,7,1,1,0,1,0,1,1,0,0,1,1,Petrol + CNG,0.08588908588908589,3.0
aj_19863,2019-03-09 11:53:58,2012,1,0,1,0,0,0,0,0,1,1,0,0,Petrol,0.07366807366807367,3.0
aj_19864,2019-01-13 15:17:39,2009,6,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.19437419437419437,4.0
aj_19865,2019-01-23 12:35:28,2016,8,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.008121008121008121,5.0
aj_19866,2019-01-28 16:03:09,2015,5,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.06491806491806491,4.0
aj_19867,2019-01-28 16:13:41,2012,12,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.06044106044106044,4.5
aj_19868,2019-01-31 14:42:00,2010,10,1,1,0,1,1,0,0,1,1,0,1,Petrol,0.060007060007060006,3.5
aj_19869,2019-02-03 13:27:56,2006,2,1,0,0,0,0,0,0,1,1,0,0,Petrol + CNG,0.10147910147910148,3.5
